id_pair,tfidf_simil,genre_simil,age_simil,length_simil,collab_simil
"(47, 73)",0.01357269287109375,2.0,1.3333333333333335,1.0,1.0360107421875
"(47, 74)",0.0103302001953125,1.5009765625,2.0,2.0,0.967987060546875
"(47, 75)",0.040191650390625,1.8134765625,0.6666666666666667,2.0,1.04901123046875
"(47, 76)",0.00865936279296875,1.3759765625,1.3333333333333335,2.0,1.0080032348632812
"(47, 77)",0.00783538818359375,1.673828125,0.6666666666666667,2.0,0.97900390625
"(47, 78)",0.01085662841796875,1.646484375,0.6666666666666667,2.0,0.9759979248046875
"(47, 79)",0.01308441162109375,1.767578125,2.0,2.0,1.0679931640625
"(47, 80)",0.01055145263671875,2.0,2.0,2.0,1.299072265625
"(47, 81)",0.005229949951171875,1.8837890625,1.3333333333333335,2.0,1.045013427734375
"(47, 82)",0.01474761962890625,1.419921875,0.6666666666666667,1.0,0.9919967651367188
"(47, 83)",0.025604248046875,1.6669921875,2.0,2.0,1.0469970703125
"(47, 84)",0.0170440673828125,1.38671875,2.0,2.0,1.040985107421875
"(47, 85)",0.01422119140625,2.0,0.6666666666666667,1.0,1.055999755859375
"(47, 86)",0.01497650146484375,1.58984375,2.0,1.0,0.95098876953125
"(47, 87)",0.0254669189453125,2.0,2.0,2.0,1.3798828125
"(47, 88)",0.00566864013671875,1.7119140625,1.3333333333333335,2.0,1.0279998779296875
"(47, 89)",0.0032901763916015625,1.6572265625,2.0,2.0,1.1650390625
"(47, 90)",0.01393890380859375,1.2265625,2.0,2.0,1.2249755859375
"(47, 91)",0.016265869140625,1.58984375,1.3333333333333335,2.0,1.072998046875
"(47, 92)",0.0283203125,2.0,2.0,2.0,1.34912109375
"(47, 93)",0.0125732421875,1.5009765625,2.0,2.0,1.1290283203125
"(47, 94)",0.0236358642578125,2.0,2.0,2.0,1.10797119140625
"(47, 95)",0.0133819580078125,1.4765625,1.3333333333333335,2.0,1.0200042724609375
"(47, 96)",0.032257080078125,1.84765625,2.0,1.0,1.042999267578125
"(47, 97)",0.01331329345703125,2.0,2.0,2.0,1.18603515625
"(47, 98)",0.00847625732421875,0.0,0.0,2.0,0.983001708984375
"(47, 99)",0.0146484375,1.638671875,1.3333333333333335,1.0,0.95599365234375
"(48, 0)",0.005725860595703125,1.5302734375,0.6666666666666667,2.0,0.9730072021484375
"(48, 1)",0.01471710205078125,1.9169921875,0.6666666666666667,2.0,1.04998779296875
"(48, 2)",0.006378173828125,1.513671875,0.6666666666666667,2.0,0.954986572265625
"(48, 3)",0.048370361328125,1.9169921875,1.3333333333333335,2.0,1.1400146484375
"(48, 4)",0.0601806640625,1.9169921875,2.0,1.0,1.177978515625
"(48, 5)",0.007389068603515625,1.396484375,0.6666666666666667,2.0,1.0020008087158203
"(48, 6)",0.01148223876953125,1.9169921875,1.3333333333333335,2.0,1.0980224609375
"(48, 7)",0.02093505859375,1.69921875,1.3333333333333335,2.0,1.2099609375
"(48, 8)",0.0115966796875,1.69140625,0.6666666666666667,1.0,1.040008544921875
"(48, 9)",0.01084136962890625,1.5283203125,2.0,2.0,1.2159423828125
"(48, 10)",0.0101776123046875,1.654296875,0.6666666666666667,2.0,1.053985595703125
"(48, 11)",0.01384735107421875,1.6806640625,1.3333333333333335,2.0,1.18896484375
"(48, 12)",0.00716400146484375,1.9228515625,1.3333333333333335,1.0,1.178955078125
"(48, 13)",0.01425933837890625,1.767578125,0.6666666666666667,2.0,1.03399658203125
"(48, 14)",0.01035308837890625,1.611328125,0.6666666666666667,2.0,0.9860000610351562
"(48, 15)",0.0098114013671875,1.9169921875,0.6666666666666667,2.0,1.048004150390625
"(48, 16)",0.01393890380859375,1.6787109375,1.3333333333333335,2.0,1.125
"(48, 17)",0.008148193359375,1.611328125,0.6666666666666667,2.0,0.959991455078125
"(48, 18)",0.0118560791015625,1.9169921875,0.6666666666666667,2.0,1.01300048828125
"(48, 19)",0.0153045654296875,1.7275390625,0.6666666666666667,2.0,1.040985107421875
"(48, 20)",0.01398468017578125,0.0,0.6666666666666667,1.0,1.048004150390625
"(48, 21)",0.01385498046875,1.7109375,0.6666666666666667,2.0,1.11199951171875
"(48, 22)",0.01160430908203125,1.9169921875,0.6666666666666667,2.0,1.04400634765625
"(48, 23)",0.0181884765625,1.9169921875,1.3333333333333335,2.0,1.2529296875
"(48, 24)",0.01047515869140625,0.0,1.3333333333333335,2.0,1.2509765625
"(48, 25)",0.0189666748046875,1.4482421875,0.6666666666666667,2.0,1.0269927978515625
"(48, 26)",0.011993408203125,1.9169921875,1.3333333333333335,1.0,1.30908203125
"(48, 27)",0.010772705078125,1.47265625,0.6666666666666667,1.0,1.08001708984375
"(48, 28)",0.007167816162109375,0.0,0.6666666666666667,2.0,0.92901611328125
"(48, 29)",0.0126495361328125,1.671875,0.6666666666666667,2.0,1.072998046875
"(48, 30)",0.01114654541015625,1.6865234375,0.6666666666666667,1.0,1.058013916015625
"(48, 31)",0.01389312744140625,1.744140625,1.3333333333333335,2.0,1.08502197265625
"(48, 32)",0.01183319091796875,1.3173828125,0.6666666666666667,2.0,1.009002685546875
"(48, 33)",0.0311431884765625,1.7275390625,0.6666666666666667,1.0,1.0040016174316406
"(48, 34)",0.01739501953125,1.9169921875,0.6666666666666667,2.0,1.0050010681152344
"(48, 35)",0.0211944580078125,1.52734375,2.0,2.0,1.1700439453125
"(48, 36)",0.01555633544921875,1.826171875,0.6666666666666667,2.0,0.9730072021484375
"(48, 37)",0.0082244873046875,1.9169921875,0.6666666666666667,2.0,1.0980224609375
"(48, 38)",0.01053619384765625,1.4287109375,0.6666666666666667,2.0,1.045989990234375
"(48, 39)",0.016754150390625,1.9169921875,1.3333333333333335,1.0,1.114990234375
"(48, 40)",0.00618743896484375,1.44921875,0.6666666666666667,2.0,0.946014404296875
"(48, 41)",0.010894775390625,1.396484375,0.6666666666666667,2.0,0.90997314453125
"(48, 42)",0.00597381591796875,1.513671875,0.6666666666666667,1.0,0.9429931640625
"(48, 43)",0.0115966796875,1.603515625,0.6666666666666667,2.0,1.0260009765625
"(48, 44)",0.00913238525390625,1.9169921875,1.3333333333333335,2.0,1.04998779296875
"(48, 45)",0.0203857421875,1.9169921875,1.3333333333333335,2.0,1.1419677734375
"(48, 46)",0.00829315185546875,1.3037109375,0.6666666666666667,1.0,0.954010009765625
"(48, 47)",0.0186309814453125,1.9169921875,0.6666666666666667,2.0,1.048004150390625
"(48, 48)",2.0,2.0,2.0,2.0,2.0
"(48, 49)",0.005413055419921875,1.396484375,1.3333333333333335,2.0,1.18994140625
"(48, 50)",0.01050567626953125,1.7138671875,0.6666666666666667,2.0,1.07098388671875
"(48, 51)",0.01331329345703125,1.68359375,2.0,2.0,1.10601806640625
"(48, 52)",0.00933837890625,1.9169921875,0.6666666666666667,2.0,0.9879989624023438
"(48, 53)",0.008819580078125,1.662109375,1.3333333333333335,2.0,1.14794921875
"(48, 54)",0.022308349609375,1.654296875,1.3333333333333335,1.0,1.093994140625
"(48, 55)",0.01088714599609375,1.9169921875,0.6666666666666667,2.0,1.0080032348632812
"(48, 56)",0.00946807861328125,1.9169921875,0.6666666666666667,2.0,1.0200042724609375
"(48, 57)",0.00974273681640625,1.6806640625,0.6666666666666667,2.0,1.09002685546875
"(48, 58)",0.0200958251953125,1.7041015625,2.0,2.0,1.154052734375
"(48, 59)",0.01015472412109375,1.7734375,1.3333333333333335,2.0,1.01800537109375
"(48, 60)",0.01131439208984375,1.453125,0.6666666666666667,2.0,0.94500732421875
"(48, 61)",0.014068603515625,1.408203125,2.0,2.0,1.135009765625
"(48, 62)",0.01123046875,2.0,0.6666666666666667,2.0,1.0570068359375
"(48, 63)",0.00959014892578125,1.7626953125,0.6666666666666667,2.0,1.0110015869140625
"(48, 64)",0.00981903076171875,1.611328125,1.3333333333333335,2.0,1.2259521484375
"(48, 65)",0.0096588134765625,0.0,1.3333333333333335,1.0,1.1199951171875
"(48, 66)",0.00588226318359375,1.744140625,0.6666666666666667,2.0,1.06500244140625
"(48, 67)",0.0194854736328125,1.5869140625,2.0,2.0,1.238037109375
"(48, 68)",0.016082763671875,1.4638671875,0.6666666666666667,2.0,0.9759979248046875
"(48, 69)",0.01279449462890625,1.9169921875,1.3333333333333335,2.0,1.11102294921875
"(48, 70)",0.02008056640625,1.740234375,0.6666666666666667,2.0,1.0100021362304688
"(48, 71)",0.01375579833984375,1.6533203125,0.6666666666666667,2.0,1.031005859375
"(48, 72)",0.0136871337890625,1.498046875,1.3333333333333335,2.0,1.053009033203125
"(48, 73)",0.01165008544921875,1.9169921875,1.3333333333333335,1.0,1.10797119140625
"(48, 74)",0.021881103515625,1.611328125,0.6666666666666667,2.0,0.9979991912841797
"(48, 75)",0.012237548828125,1.9169921875,2.0,2.0,1.1639404296875
"(48, 76)",0.01099395751953125,1.396484375,1.3333333333333335,2.0,1.2259521484375
"(48, 77)",0.00916290283203125,1.68359375,2.0,2.0,1.10498046875
"(48, 78)",0.01033782958984375,1.650390625,2.0,2.0,1.08697509765625
"(48, 79)",0.013397216796875,1.767578125,0.6666666666666667,2.0,1.06201171875
"(48, 80)",0.00858306884765625,1.9169921875,0.6666666666666667,2.0,1.1300048828125
"(48, 81)",0.0078887939453125,1.9169921875,1.3333333333333335,2.0,1.1259765625
"(48, 82)",0.0195159912109375,1.431640625,2.0,1.0,1.14794921875
"(48, 83)",0.02362060546875,1.6806640625,0.6666666666666667,2.0,1.052001953125
"(48, 84)",0.0131072998046875,1.41015625,0.6666666666666667,2.0,0.983001708984375
"(48, 85)",0.0161590576171875,1.9169921875,2.0,1.0,1.1610107421875
"(48, 86)",0.02459716796875,1.603515625,0.6666666666666667,1.0,0.9850006103515625
"(48, 87)",0.01200103759765625,1.9169921875,0.6666666666666667,2.0,0.9580078125
"(48, 88)",0.007724761962890625,1.7451171875,1.3333333333333335,2.0,1.135986328125
"(48, 89)",0.005764007568359375,1.6640625,0.6666666666666667,2.0,1.040008544921875
"(48, 90)",0.01470947265625,1.2578125,0.6666666666666667,2.0,1.032989501953125
"(48, 91)",0.011474609375,1.603515625,1.3333333333333335,2.0,1.1240234375
"(48, 92)",0.01238250732421875,1.9169921875,0.6666666666666667,2.0,1.072998046875
"(48, 93)",0.01165008544921875,1.611328125,0.6666666666666667,2.0,1.0880126953125
"(48, 94)",0.0096588134765625,1.9169921875,0.6666666666666667,2.0,1.0069999694824219
"(48, 95)",0.0158233642578125,1.5283203125,1.3333333333333335,2.0,1.1290283203125
"(48, 96)",0.01197052001953125,1.84765625,0.6666666666666667,1.0,1.0149993896484375
"(48, 97)",0.01346588134765625,1.9169921875,0.6666666666666667,2.0,0.983001708984375
"(48, 98)",0.0135650634765625,0.0,1.3333333333333335,2.0,1.1689453125
"(48, 99)",0.0162200927734375,1.638671875,1.3333333333333335,1.0,1.05499267578125
"(49, 0)",0.007045745849609375,1.4716796875,1.3333333333333335,2.0,1.0469970703125
"(49, 1)",0.007232666015625,1.33203125,1.3333333333333335,2.0,1.11798095703125
"(49, 2)",0.00585174560546875,1.017578125,1.3333333333333335,2.0,1.0780029296875
"(49, 3)",0.006069183349609375,1.3759765625,2.0,2.0,1.11199951171875
"(49, 4)",0.00879669189453125,1.3759765625,1.3333333333333335,1.0,1.08599853515625
"(49, 5)",0.0088653564453125,2.0,1.3333333333333335,2.0,1.058013916015625
"(49, 6)",0.002429962158203125,1.33203125,2.0,2.0,1.055999755859375
"(49, 7)",0.01181793212890625,1.56640625,2.0,2.0,1.0689697265625
"(49, 8)",0.002521514892578125,1.349609375,1.3333333333333335,1.0,1.0050010681152344
"(49, 9)",0.0328369140625,1.244140625,1.3333333333333335,2.0,1.1390380859375
"(49, 10)",0.005889892578125,1.548828125,1.3333333333333335,2.0,1.048004150390625
"(49, 11)",0.006443023681640625,1.5068359375,2.0,2.0,1.048004150390625
"(49, 12)",0.031982421875,1.443359375,2.0,1.0,1.0989990234375
"(49, 13)",0.0072174072265625,1.091796875,1.3333333333333335,2.0,1.06298828125
"(49, 14)",0.007663726806640625,1.572265625,1.3333333333333335,2.0,0.98199462890625
"(49, 15)",0.0080108642578125,1.33203125,1.3333333333333335,2.0,1.04998779296875
"(49, 16)",0.005840301513671875,1.5,2.0,2.0,1.035003662109375
"(49, 17)",0.003543853759765625,1.572265625,1.3333333333333335,2.0,0.98199462890625
"(49, 18)",0.00504302978515625,1.33203125,1.3333333333333335,2.0,1.024993896484375
"(49, 19)",0.01004791259765625,1.5546875,1.3333333333333335,2.0,1.032989501953125
"(49, 20)",0.01010894775390625,0.0,1.3333333333333335,1.0,1.0120010375976562
"(49, 21)",0.0035037994384765625,1.3203125,1.3333333333333335,2.0,1.0290069580078125
"(49, 22)",0.0050811767578125,1.33203125,1.3333333333333335,2.0,1.03399658203125
"(49, 23)",0.01031494140625,1.3759765625,2.0,2.0,1.12200927734375
"(49, 24)",0.0041351318359375,0.0,0.6666666666666667,2.0,1.2149658203125
"(49, 25)",0.01235198974609375,1.42578125,1.3333333333333335,2.0,1.11102294921875
"(49, 26)",0.01424407958984375,1.3759765625,2.0,1.0,1.1700439453125
"(49, 27)",0.007419586181640625,1.1376953125,1.3333333333333335,1.0,1.0999755859375
"(49, 28)",0.006744384765625,0.0,1.3333333333333335,2.0,0.9630126953125
"(49, 29)",0.006378173828125,1.416015625,1.3333333333333335,2.0,0.9930000305175781
"(49, 30)",0.0105743408203125,1.3291015625,1.3333333333333335,1.0,1.136962890625
"(49, 31)",0.008331298828125,1.6435546875,2.0,2.0,1.2430419921875
"(49, 32)",0.0169677734375,1.1435546875,1.3333333333333335,2.0,1.053009033203125
"(49, 33)",0.00913238525390625,1.5546875,1.3333333333333335,1.0,0.967987060546875
"(49, 34)",0.00804901123046875,1.33203125,1.3333333333333335,2.0,1.032989501953125
"(49, 35)",0.02252197265625,1.212890625,1.3333333333333335,2.0,1.10699462890625
"(49, 36)",0.01302337646484375,0.71484375,1.3333333333333335,2.0,1.10699462890625
"(49, 37)",0.0062255859375,1.3759765625,1.3333333333333335,2.0,1.053985595703125
"(49, 38)",0.01523590087890625,1.1806640625,1.3333333333333335,2.0,1.06500244140625
"(49, 39)",0.0083160400390625,1.259765625,2.0,1.0,1.0240020751953125
"(49, 40)",0.0050201416015625,0.95068359375,1.3333333333333335,2.0,0.9850006103515625
"(49, 41)",0.00855255126953125,2.0,1.3333333333333335,2.0,0.95599365234375
"(49, 42)",0.005519866943359375,1.017578125,1.3333333333333335,1.0,0.9850006103515625
"(49, 43)",0.01056671142578125,1.4775390625,1.3333333333333335,2.0,1.04901123046875
"(49, 44)",0.0052642822265625,1.2802734375,2.0,2.0,1.0040016174316406
"(49, 45)",0.018524169921875,1.259765625,2.0,2.0,1.058990478515625
"(49, 46)",0.00848388671875,1.1064453125,1.3333333333333335,1.0,0.9989995956420898
"(49, 47)",0.009246826171875,1.3759765625,1.3333333333333335,2.0,1.08697509765625
"(49, 48)",0.005413055419921875,1.396484375,1.3333333333333335,2.0,1.18994140625
"(49, 49)",2.0,2.0,2.0,2.0,2.0
"(49, 50)",0.01522064208984375,1.08984375,1.3333333333333335,2.0,1.0689697265625
"(49, 51)",0.012908935546875,1.3564453125,1.3333333333333335,2.0,1.09600830078125
"(49, 52)",0.005680084228515625,1.3759765625,1.3333333333333335,2.0,1.0789794921875
"(49, 53)",0.00681304931640625,1.369140625,2.0,2.0,1.0160064697265625
"(49, 54)",0.014434814453125,1.548828125,2.0,1.0,1.1280517578125
"(49, 55)",0.01192474365234375,1.3759765625,1.3333333333333335,2.0,1.0100021362304688
"(49, 56)",0.01136016845703125,1.3759765625,1.3333333333333335,2.0,0.975006103515625
"(49, 57)",0.005901336669921875,1.5068359375,1.3333333333333335,2.0,1.0010004043579102
"(49, 58)",0.0071258544921875,1.283203125,1.3333333333333335,2.0,1.073974609375
"(49, 59)",0.0068817138671875,1.1416015625,2.0,2.0,0.9979991912841797
"(49, 60)",0.00550079345703125,1.1904296875,1.3333333333333335,2.0,0.957000732421875
"(49, 61)",0.011260986328125,0.935546875,1.3333333333333335,2.0,1.11602783203125
"(49, 62)",0.004047393798828125,1.396484375,1.3333333333333335,2.0,1.18994140625
"(49, 63)",0.00945281982421875,1.5498046875,1.3333333333333335,2.0,1.04901123046875
"(49, 64)",0.00653076171875,1.1435546875,0.6666666666666667,2.0,1.12200927734375
"(49, 65)",0.0124053955078125,0.0,2.0,1.0,1.10400390625
"(49, 66)",0.0086212158203125,1.6435546875,1.3333333333333335,2.0,1.01800537109375
"(49, 67)",0.01140594482421875,1.4130859375,1.3333333333333335,2.0,1.11102294921875
"(49, 68)",0.01000213623046875,1.15234375,1.3333333333333335,2.0,1.003000259399414
"(49, 69)",0.01202392578125,1.3759765625,2.0,2.0,1.364990234375
"(49, 70)",0.0089569091796875,1.388671875,1.3333333333333335,2.0,1.10601806640625
"(49, 71)",0.01044464111328125,1.3935546875,1.3333333333333335,2.0,1.0139999389648438
"(49, 72)",0.011322021484375,1.0234375,2.0,2.0,1.08599853515625
"(49, 73)",0.0049591064453125,1.3759765625,2.0,1.0,1.2509765625
"(49, 74)",0.007183074951171875,1.572265625,1.3333333333333335,2.0,0.9989995956420898
"(49, 75)",0.01195526123046875,1.259765625,1.3333333333333335,2.0,1.27197265625
"(49, 76)",0.00189971923828125,2.0,2.0,2.0,1.058013916015625
"(49, 77)",0.0041656494140625,1.3564453125,1.3333333333333335,2.0,1.0240020751953125
"(49, 78)",0.00653076171875,1.2509765625,1.3333333333333335,2.0,1.040985107421875
"(49, 79)",0.007061004638671875,1.091796875,1.3333333333333335,2.0,1.037994384765625
"(49, 80)",0.004337310791015625,1.3759765625,1.3333333333333335,2.0,1.1259765625
"(49, 81)",0.00494384765625,1.33203125,2.0,2.0,1.3779296875
"(49, 82)",0.00789642333984375,1.0166015625,1.3333333333333335,1.0,1.08001708984375
"(49, 83)",0.007808685302734375,1.5068359375,1.3333333333333335,2.0,1.0080032348632812
"(49, 84)",0.01485443115234375,1.201171875,1.3333333333333335,2.0,1.03900146484375
"(49, 85)",0.00872039794921875,1.3759765625,1.3333333333333335,1.0,1.083984375
"(49, 86)",0.006084442138671875,1.4775390625,1.3333333333333335,1.0,0.94000244140625
"(49, 87)",0.0107574462890625,1.3759765625,1.3333333333333335,2.0,1.072021484375
"(49, 88)",0.0024394989013671875,1.2392578125,2.0,2.0,1.032012939453125
"(49, 89)",0.0025501251220703125,1.5048828125,1.3333333333333335,2.0,1.05999755859375
"(49, 90)",0.01056671142578125,1.1728515625,1.3333333333333335,2.0,1.048004150390625
"(49, 91)",0.006793975830078125,1.4775390625,2.0,2.0,1.1510009765625
"(49, 92)",0.0084381103515625,1.3759765625,1.3333333333333335,2.0,1.11199951171875
"(49, 93)",0.00511932373046875,1.572265625,1.3333333333333335,2.0,1.0980224609375
"(49, 94)",0.01360321044921875,1.3759765625,1.3333333333333335,2.0,1.1209716796875
"(49, 95)",0.09033203125,1.244140625,2.0,2.0,1.0789794921875
"(49, 96)",0.00623321533203125,1.185546875,1.3333333333333335,1.0,1.08599853515625
"(49, 97)",0.0146331787109375,1.3759765625,1.3333333333333335,2.0,1.022003173828125
"(49, 98)",0.005184173583984375,0.0,0.6666666666666667,2.0,1.09197998046875
"(49, 99)",0.004596710205078125,1.19921875,2.0,1.0,0.9959983825683594
"(50, 0)",0.0052337646484375,1.375,2.0,2.0,1.0679931640625
"(50, 1)",0.016754150390625,1.7724609375,2.0,2.0,1.04998779296875
"(50, 2)",0.00931549072265625,1.44921875,2.0,2.0,0.9770050048828125
"(50, 3)",0.01371002197265625,1.7724609375,1.3333333333333335,2.0,1.1639404296875
"(50, 4)",0.01605224609375,1.7724609375,0.6666666666666667,1.0,1.1810302734375
"(50, 5)",0.014892578125,1.08984375,2.0,2.0,1.08502197265625
"(50, 6)",0.0038127899169921875,1.7724609375,1.3333333333333335,2.0,0.9879989624023438
"(50, 7)",0.0183868408203125,1.431640625,1.3333333333333335,2.0,1.2080078125
"(50, 8)",0.005771636962890625,1.6318359375,2.0,1.0,1.06201171875
"(50, 9)",0.041290283203125,1.2939453125,0.6666666666666667,2.0,1.09002685546875
"(50, 10)",0.00859832763671875,1.4111328125,2.0,2.0,1.2349853515625
"(50, 11)",0.01558685302734375,1.537109375,1.3333333333333335,2.0,1.135009765625
"(50, 12)",0.0125274658203125,1.6357421875,1.3333333333333335,1.0,1.14404296875
"(50, 13)",0.01116180419921875,1.9716796875,2.0,2.0,1.14794921875
"(50, 14)",0.007595062255859375,1.6787109375,2.0,2.0,0.947998046875
"(50, 15)",0.0164947509765625,1.7724609375,2.0,2.0,1.0050010681152344
"(50, 16)",0.00975799560546875,1.4443359375,1.3333333333333335,2.0,1.032012939453125
"(50, 17)",0.007160186767578125,1.6787109375,2.0,2.0,0.941986083984375
"(50, 18)",0.0157318115234375,1.7724609375,2.0,2.0,0.9879989624023438
"(50, 19)",0.01192474365234375,1.5341796875,2.0,2.0,0.9979991912841797
"(50, 20)",0.0197601318359375,0.0,2.0,1.0,1.0
"(50, 21)",0.0109710693359375,1.69140625,2.0,2.0,1.0360107421875
"(50, 22)",0.01258087158203125,1.7724609375,2.0,2.0,0.967010498046875
"(50, 23)",0.0061492919921875,1.7724609375,1.3333333333333335,2.0,1.09100341796875
"(50, 24)",0.01065826416015625,0.0,0.0,2.0,1.02099609375
"(50, 25)",0.01525115966796875,1.21484375,2.0,2.0,1.1689453125
"(50, 26)",0.00833892822265625,1.7724609375,1.3333333333333335,1.0,1.1240234375
"(50, 27)",0.0126495361328125,1.279296875,2.0,1.0,1.1820068359375
"(50, 28)",0.01032257080078125,0.0,2.0,2.0,0.96600341796875
"(50, 29)",0.006984710693359375,1.51953125,2.0,2.0,1.1199951171875
"(50, 30)",0.0093994140625,1.515625,2.0,1.0,1.0369873046875
"(50, 31)",0.016204833984375,1.642578125,1.3333333333333335,2.0,1.0139999389648438
"(50, 32)",0.013641357421875,1.181640625,2.0,2.0,1.1920166015625
"(50, 33)",0.0128631591796875,1.5341796875,2.0,1.0,1.04998779296875
"(50, 34)",0.0196990966796875,1.7724609375,2.0,2.0,0.949005126953125
"(50, 35)",0.034942626953125,1.41796875,0.6666666666666667,2.0,1.1190185546875
"(50, 36)",0.0305633544921875,1.576171875,2.0,2.0,1.0040016174316406
"(50, 37)",0.00946807861328125,1.7724609375,2.0,2.0,1.137939453125
"(50, 38)",0.016387939453125,1.2255859375,2.0,2.0,1.11798095703125
"(50, 39)",0.0157928466796875,1.7724609375,1.3333333333333335,1.0,1.10302734375
"(50, 40)",0.006072998046875,1.3916015625,2.0,2.0,0.944000244140625
"(50, 41)",0.0165863037109375,1.08984375,2.0,2.0,0.8909912109375
"(50, 42)",0.0094451904296875,1.44921875,2.0,1.0,0.926025390625
"(50, 43)",0.01140594482421875,1.498046875,2.0,2.0,1.0260009765625
"(50, 44)",0.00699615478515625,1.6787109375,1.3333333333333335,2.0,1.0889892578125
"(50, 45)",0.02374267578125,1.7724609375,1.3333333333333335,2.0,1.1240234375
"(50, 46)",0.00576019287109375,1.224609375,2.0,1.0,0.93798828125
"(50, 47)",0.0287933349609375,1.7724609375,2.0,2.0,1.2259521484375
"(50, 48)",0.01050567626953125,1.7724609375,0.6666666666666667,2.0,1.07098388671875
"(50, 49)",0.01522064208984375,1.08984375,1.3333333333333335,2.0,1.0689697265625
"(50, 50)",2.0,2.0,2.0,2.0,2.0
"(50, 51)",0.019500732421875,1.6962890625,0.6666666666666667,2.0,1.093017578125
"(50, 52)",0.0118408203125,1.7724609375,2.0,2.0,1.125
"(50, 53)",0.006946563720703125,1.4599609375,1.3333333333333335,2.0,1.11199951171875
"(50, 54)",0.01995849609375,1.4111328125,1.3333333333333335,1.0,1.093994140625
"(50, 55)",0.016143798828125,1.7724609375,2.0,2.0,1.1500244140625
"(50, 56)",0.01030731201171875,1.7724609375,2.0,2.0,1.1280517578125
"(50, 57)",0.0076751708984375,1.537109375,2.0,2.0,1.0260009765625
"(50, 58)",0.01812744140625,1.7353515625,0.6666666666666667,2.0,1.032989501953125
"(50, 59)",0.01428985595703125,1.8857421875,1.3333333333333335,2.0,1.055999755859375
"(50, 60)",0.01041412353515625,1.3046875,2.0,2.0,0.959991455078125
"(50, 61)",0.0285797119140625,1.236328125,0.6666666666666667,2.0,1.06201171875
"(50, 62)",0.0076446533203125,1.7724609375,2.0,2.0,1.10498046875
"(50, 63)",0.00865936279296875,1.5029296875,2.0,2.0,1.04400634765625
"(50, 64)",0.01212310791015625,1.6787109375,0.0,2.0,1.032989501953125
"(50, 65)",0.01152801513671875,0.0,1.3333333333333335,1.0,1.0880126953125
"(50, 66)",0.007289886474609375,1.642578125,2.0,2.0,1.1429443359375
"(50, 67)",0.0190582275390625,1.3603515625,0.6666666666666667,2.0,1.052001953125
"(50, 68)",0.01348876953125,1.4013671875,2.0,2.0,0.967987060546875
"(50, 69)",0.0197296142578125,1.7724609375,1.3333333333333335,2.0,1.024993896484375
"(50, 70)",0.0129241943359375,1.7314453125,2.0,2.0,1.0069999694824219
"(50, 71)",0.009796142578125,1.708984375,2.0,2.0,1.058990478515625
"(50, 72)",0.01043701171875,1.3466796875,1.3333333333333335,2.0,1.04400634765625
"(50, 73)",0.0104827880859375,1.7724609375,1.3333333333333335,1.0,1.032012939453125
"(50, 74)",0.00970458984375,1.6787109375,2.0,2.0,0.9730072021484375
"(50, 75)",0.03558349609375,1.7724609375,0.6666666666666667,2.0,1.072998046875
"(50, 76)",0.0024280548095703125,1.08984375,1.3333333333333335,2.0,1.07598876953125
"(50, 77)",0.0087738037109375,1.6962890625,0.6666666666666667,2.0,1.045013427734375
"(50, 78)",0.021270751953125,1.6298828125,0.6666666666666667,2.0,1.0689697265625
"(50, 79)",0.0192718505859375,1.9716796875,2.0,2.0,1.093994140625
"(50, 80)",0.00983428955078125,1.7724609375,2.0,2.0,1.1910400390625
"(50, 81)",0.00774383544921875,1.7724609375,1.3333333333333335,2.0,1.032989501953125
"(50, 82)",0.0125732421875,1.2451171875,0.6666666666666667,1.0,1.0139999389648438
"(50, 83)",0.026275634765625,1.537109375,2.0,2.0,1.07598876953125
"(50, 84)",0.01375579833984375,1.208984375,2.0,2.0,0.9759979248046875
"(50, 85)",0.01470947265625,1.7724609375,0.6666666666666667,1.0,1.050994873046875
"(50, 86)",0.007259368896484375,1.498046875,2.0,1.0,0.9879989624023438
"(50, 87)",0.019500732421875,1.7724609375,2.0,2.0,1.1240234375
"(50, 88)",0.005725860595703125,1.5888671875,1.3333333333333335,2.0,1.10198974609375
"(50, 89)",0.007564544677734375,1.392578125,2.0,2.0,1.134033203125
"(50, 90)",0.0161590576171875,1.0771484375,2.0,2.0,1.1719970703125
"(50, 91)",0.031890869140625,1.498046875,1.3333333333333335,2.0,1.07098388671875
"(50, 92)",0.0238037109375,1.7724609375,2.0,2.0,1.197021484375
"(50, 93)",0.0086669921875,1.6787109375,2.0,2.0,1.14794921875
"(50, 94)",0.021209716796875,1.7724609375,2.0,2.0,1.053985595703125
"(50, 95)",0.01058197021484375,1.2939453125,1.3333333333333335,2.0,1.061004638671875
"(50, 96)",0.009674072265625,1.931640625,2.0,1.0,1.022003173828125
"(50, 97)",0.0191497802734375,1.7724609375,2.0,2.0,1.1810302734375
"(50, 98)",0.01157379150390625,0.0,0.0,2.0,1.037994384765625
"(50, 99)",0.01345062255859375,1.4990234375,1.3333333333333335,1.0,0.951995849609375
"(51, 0)",0.00757598876953125,1.736328125,0.6666666666666667,2.0,1.055999755859375
"(51, 1)",0.01168060302734375,1.673828125,0.6666666666666667,2.0,1.0290069580078125
"(51, 2)",0.00881195068359375,1.58984375,0.6666666666666667,2.0,1.093017578125
"(51, 3)",0.009002685546875,1.673828125,1.3333333333333335,2.0,1.262939453125
